ep_returns,ep_lens
14.054100446784563,39.66942148760331
14.400366690114502,39.02439024390244
14.739528151072028,39.02439024390244
15.052503666588489,39.34426229508197
14.717139819641377,39.66942148760331
15.112406297242588,40.33613445378151
15.852201478577765,41.37931034482759
15.48912677806692,42.10526315789474
15.912562512756303,42.47787610619469
15.955621999733046,42.47787610619469
15.721171341139435,41.37931034482759
16.054828471476302,41.37931034482759
16.465008468704873,41.73913043478261
16.316790804934506,43.24324324324324
16.999346103156523,43.63636363636363
16.16121488213035,42.857142857142854
17.40847366679893,43.24324324324324
17.39134613968689,44.03669724770642
16.916122225714933,44.03669724770642
17.431107320728813,44.03669724770642
17.932711246611035,44.44444444444444
17.24695157997218,43.63636363636363
17.90419417224369,44.44444444444444
18.147627299238486,45.283018867924525
18.236125836438195,45.714285714285715
18.82697833346138,46.601941747572816
18.664665216529496,46.15384615384615
17.631515279587386,44.85981308411215
18.469062612300462,45.283018867924525
18.520574647327503,44.85981308411215
18.86881979051227,46.601941747572816
19.041040735540527,46.601941747572816
19.707069688764783,47.524752475247524
18.85701228530804,46.601941747572816
20.365403702838247,48.484848484848484
19.89473017622292,48.0
20.05874849351195,47.524752475247524
19.786954720779868,48.0
19.663629810852697,47.05882352941177
20.39015919053939,48.97959183673469
20.619108562831375,49.48453608247423
20.560988918781234,48.484848484848484
20.43918426469579,48.484848484848484
20.362537244554513,48.0
20.311187130157677,48.484848484848484
20.682027459023473,48.0
20.349793515893325,48.0
21.08768276890618,50.0
19.988259364900763,46.601941747572816
21.182255000474076,48.97959183673469
21.79506079626501,50.526315789473685
21.55674953158572,50.526315789473685
21.342614554053643,50.0
21.478424551825224,50.526315789473685
20.221697152653377,47.524752475247524
21.01169481966039,50.0
22.25881486187356,52.17391304347826
20.793641508852854,48.97959183673469
21.809073523086788,50.526315789473685
21.040450742639628,50.0
21.380537643695,50.526315789473685
22.85964712893505,53.333333333333336
20.77781915291771,48.97959183673469
22.759918572395332,53.333333333333336
20.71674135213426,49.48453608247423
22.108861436615427,52.17391304347826
22.324174332134287,52.747252747252745
22.33086373225129,51.06382978723404
23.41273048304321,54.54545454545455
22.43856799679908,52.17391304347826
22.721590388517743,53.333333333333336
22.74028323417675,52.747252747252745
22.525873847758838,52.747252747252745
22.394894341396256,52.17391304347826
23.45484731118798,53.93258426966292
22.951821629746185,52.747252747252745
22.857016269856214,53.93258426966292
23.55561193439793,54.54545454545455
23.021393434491948,53.93258426966292
23.694014950059092,54.54545454545455
24.26946914581,55.81395348837209
23.028091500729303,53.93258426966292
23.1314469556796,53.93258426966292
23.37482175657744,53.333333333333336
23.350915470382844,53.93258426966292
24.050254709476445,55.172413793103445
25.55856980976769,57.142857142857146
23.976270840324247,55.81395348837209
23.96233733919159,55.81395348837209
24.0386008334035,56.470588235294116
24.332400894537095,57.142857142857146
24.378014226808478,57.142857142857146
23.764808960779842,55.81395348837209
26.2641249444739,60.0
24.1518514113462,55.81395348837209
26.108333496342244,59.25925925925926
25.102985198163537,57.83132530120482
25.205658279029816,57.142857142857146
25.04860329730391,57.83132530120482
25.050273145475007,58.53658536585366
25.334411122077807,59.25925925925926
25.29185668123512,59.25925925925926
25.265665273445,58.53658536585366
23.327623110044076,55.172413793103445
26.26677351114604,60.75949367088607
27.57405575136566,63.1578947368421
25.900153452572436,59.25925925925926
27.39289475453139,63.1578947368421
25.52889910821132,59.25925925925926
26.990033085304887,60.75949367088607
26.03462969414384,60.75949367088607
25.59799475114441,60.75949367088607
25.0648306170312,58.53658536585366
26.425910023804356,60.75949367088607
25.121644556714976,58.53658536585366
26.784871853854064,63.1578947368421
29.189726540512698,65.75342465753425
26.33314801142111,61.53846153846154
27.484635313482606,62.33766233766234
27.7066072937178,63.1578947368421
24.933500013284768,58.53658536585366
28.974435235445892,65.75342465753425
28.522731204492008,65.75342465753425
25.499575509407343,60.0
27.973786194435114,64.0
28.772020417594156,66.66666666666667
27.06922962033962,62.33766233766234
29.754333694211613,67.6056338028169
28.301111440648803,64.86486486486487
29.426367919176275,66.66666666666667
29.440047847236094,66.66666666666667
29.759742791269723,66.66666666666667
30.312770152049215,68.57142857142857
30.45530894415804,69.56521739130434
29.947198474977355,66.66666666666667
31.16694766740554,68.57142857142857
30.471286689651,67.6056338028169
30.235362000282127,67.6056338028169
29.50871664337622,66.66666666666667
30.764310085641966,68.57142857142857
30.003291153950755,67.6056338028169
28.648955333258737,66.66666666666667
31.10423462577478,70.58823529411765
29.648191010503318,67.6056338028169
30.994122057152477,69.56521739130434
32.15758207515631,72.72727272727273
30.009222659860523,69.56521739130434
30.357742526205513,69.56521739130434
27.45425640491443,64.0
31.131925875369888,70.58823529411765
31.65902464904737,71.64179104477611
32.9022051216771,72.72727272727273
32.6235076572835,73.84615384615384
31.224875845168587,70.58823529411765
33.85353713345485,76.19047619047619
34.55485439030437,76.19047619047619
34.915741515087284,77.41935483870968
33.630932716474334,75.0
31.808716758877456,71.64179104477611
32.07056728773182,71.64179104477611
34.12721508827944,75.0
32.539194712210964,72.72727272727273
37.58544241007342,81.35593220338983
33.142725431429724,72.72727272727273
33.44211903157394,73.84615384615384
35.09530009376922,76.19047619047619
35.64626467218288,81.35593220338983
35.201729798311916,78.68852459016394
34.50357502678899,76.19047619047619
38.469455460679335,84.21052631578948
34.47193992329688,77.41935483870968
37.07891107207706,82.75862068965517
35.2059406668765,77.41935483870968
32.84726170126131,73.84615384615384
34.71823128813643,76.19047619047619
36.64039890648219,81.35593220338983
36.93482948404908,81.35593220338983
39.0090316483801,84.21052631578948
38.82358408676936,85.71428571428571
42.15698591228235,90.56603773584905
40.2450705379507,88.88888888888889
37.05423945382992,81.35593220338983
38.823328733310746,85.71428571428571
38.87838565665792,85.71428571428571
39.11795700191307,85.71428571428571
41.998290243821124,90.56603773584905
36.93696621677704,82.75862068965517
40.81877548335694,88.88888888888889
38.227519005157035,84.21052631578948
37.30331691922744,82.75862068965517
42.08604384966958,90.56603773584905
42.12889775437679,92.3076923076923
42.53446723109243,92.3076923076923
46.00445239464175,97.95918367346938
44.04569737375299,94.11764705882354
47.322908967157154,100.0
41.86134424343016,92.3076923076923
40.05053634483074,90.56603773584905
40.97746733967215,90.56603773584905
42.34469873734602,92.3076923076923
42.985717609013456,94.11764705882354
51.61271853813532,109.0909090909091
42.05926978575461,90.56603773584905
51.52128379285723,109.0909090909091
55.22938895545127,114.28571428571429
45.865121160599415,100.0
55.68068396116476,117.07317073170732
45.66051808883678,97.95918367346938
53.81022896764517,114.28571428571429
50.78707714718254,106.66666666666667
43.868211703165564,96.0
54.797330293257446,114.28571428571429
46.93943082383178,104.34782608695652
53.29278946330125,114.28571428571429
62.61129275186896,129.72972972972974
59.77621630645108,126.3157894736842
45.98300187789721,100.0
52.13396249204323,111.62790697674419
54.0456915986959,117.07317073170732
62.05847209792999,129.72972972972974
51.70155501990718,111.62790697674419
61.25247871638981,126.3157894736842
64.87257746636773,133.33333333333334
56.058842395372224,120.0
60.48750846976147,126.3157894736842
60.367163362721385,126.3157894736842
69.32526953309632,141.1764705882353
54.351115333559534,117.07317073170732
65.31960623527532,137.14285714285714
77.60940321284441,160.0
66.90774480100255,141.1764705882353
59.95572903681007,126.3157894736842
67.7182809705879,141.1764705882353
61.15401392352975,129.72972972972974
57.00855180981075,123.07692307692308
60.146597783383406,129.72972972972974
60.61717376451913,129.72972972972974
65.20534935350658,137.14285714285714
64.40096197075422,133.33333333333334
57.06710894975317,123.07692307692308
59.52234410737567,126.3157894736842
50.977943416493304,111.62790697674419
74.47572899301656,154.83870967741936
58.04542786931173,123.07692307692308
65.50534667313732,137.14285714285714
56.117120184625136,120.0
53.604557805613844,114.28571428571429
51.80982928147643,109.0909090909091
74.30718721542902,150.0
58.52397254450208,123.07692307692308
59.54015042764021,123.07692307692308
84.40549634679691,171.42857142857142
63.707254632688105,133.33333333333334
60.97091790952641,129.72972972972974
88.09623761186097,177.77777777777777
53.62365321641472,114.28571428571429
60.83480031175936,126.3157894736842
69.82407264104359,145.45454545454547
64.7229351750188,133.33333333333334
88.27423807133299,177.77777777777777
61.90579818868065,129.72972972972974
55.45357858885308,120.0
62.687227789008176,133.33333333333334
66.666329159819,141.1764705882353
80.9428353537664,165.51724137931035
