ep_returns,ep_lens
-24.307381952240192,49.48453608247423
-23.661337733973983,48.484848484848484
-24.04960432087961,48.97959183673469
-23.296928702554904,47.524752475247524
-22.900095439329068,47.05882352941177
-22.1847911634072,46.601941747572816
-22.740857052436287,48.484848484848484
-21.734318490365297,46.601941747572816
-22.045432135861994,48.0
-21.31903003542303,47.05882352941177
-20.574658992777117,47.05882352941177
-21.050060364428894,47.524752475247524
-20.294640647966375,47.05882352941177
-19.840566893262196,47.05882352941177
-19.961575178766953,47.05882352941177
-19.104105365214004,46.15384615384615
-18.066014583116665,44.85981308411215
-19.124606007553584,47.05882352941177
-18.03008437164019,45.283018867924525
-17.979047942018564,44.85981308411215
-17.52247761351308,44.44444444444444
-17.411227429309537,45.283018867924525
-17.37861522545349,44.44444444444444
-17.02690208718479,44.03669724770642
-17.12227025134766,44.85981308411215
-16.227652314329646,44.03669724770642
-15.926306316624343,42.857142857142854
-15.592427093632422,43.24324324324324
-15.21768877812732,41.37931034482759
-15.248914275063301,42.47787610619469
-14.827683554238122,42.10526315789474
-14.48090321819494,41.37931034482759
-14.451301947960392,42.10526315789474
-14.305488906714897,41.37931034482759
-13.793377007796355,40.0
-13.706393983606217,40.67796610169491
-13.849894516721989,41.02564102564103
-13.146121129578056,40.33613445378151
-13.292562761348622,40.33613445378151
-12.884615383672267,39.66942148760331
-12.703151062126429,39.02439024390244
-12.660263243737448,39.02439024390244
-11.992018288980573,37.5
-11.911332650193456,37.79527559055118
-11.987968894817332,37.2093023255814
-11.477784133831392,36.36363636363637
-11.255248972538368,36.6412213740458
-11.227938916054415,36.92307692307692
-11.067340694033776,35.82089552238806
-10.964249924103278,35.82089552238806
-10.516378477288217,35.55555555555556
-10.892423798655205,36.090225563909776
-10.296436481235789,35.03649635036496
-10.573311699971432,35.55555555555556
-9.9242527725561,34.285714285714285
-9.870496126518159,34.04255319148936
-9.963567228756153,34.285714285714285
-9.3930156322766,33.56643356643357
-9.353069584123741,33.333333333333336
-9.333428237149171,33.333333333333336
-9.230742152496289,32.87671232876713
-9.150152888111979,32.6530612244898
-8.95613630409847,32.432432432432435
-8.933664178631293,32.87671232876713
-9.027333059225995,32.87671232876713
-8.72630673833167,32.432432432432435
-8.505549263832359,31.788079470198674
-8.401416331472351,31.372549019607842
-8.242600180580387,30.967741935483872
-8.113441628487571,30.573248407643312
-8.005432756753297,30.76923076923077
-7.799698429392049,30.18867924528302
-7.728405361953077,30.379746835443036
-7.512656679921633,29.26829268292683
-7.518990973379651,29.62962962962963
-7.444185773299298,29.62962962962963
-7.190443834551455,29.26829268292683
-7.045501120842035,28.74251497005988
-6.979198275511622,28.571428571428573
-6.945407647505327,28.571428571428573
-6.63207172388553,28.235294117647058
-6.697389991449539,28.235294117647058
-6.524757556822912,28.07017543859649
-6.664177394399679,27.745664739884393
-6.169060179995096,27.11864406779661
-6.230891858555349,27.11864406779661
-6.471671656862985,27.745664739884393
-6.045493589310527,26.81564245810056
-6.083461374786462,26.81564245810056
-6.034743513013752,26.666666666666668
-6.010734382148503,26.81564245810056
-6.2255509847803285,27.586206896551722
-5.872771628411081,26.81564245810056
-5.918070781352222,26.96629213483146
-5.812533509045782,26.373626373626372
-5.836694070191034,26.81564245810056
-5.739039455708376,26.666666666666668
-5.669199450780492,26.666666666666668
-5.5516111543165385,26.229508196721312
-5.565834497148797,26.519337016574585
-5.579925917673882,26.519337016574585
-5.536730711956471,26.08695652173913
-5.393577639872666,25.806451612903224
-5.281710244327503,25.668449197860962
-5.4505181007398535,25.668449197860962
-5.099959884968755,24.870466321243523
-5.1053367334065385,25.130890052356023
-5.019722182164947,24.615384615384617
-4.999637135564809,24.742268041237114
-4.954935133136235,24.615384615384617
-4.944063356155856,24.870466321243523
-4.953375884693573,24.615384615384617
-4.717802780371972,24.12060301507538
-4.784228164682201,24.489795918367346
-4.766348915431543,24.0
-4.6592306538593125,24.0
-4.5951135323918715,23.880597014925375
-4.367854778880809,23.880597014925375
-4.385066622275278,23.414634146341463
-4.330665941581214,23.529411764705884
-4.384251078385844,23.529411764705884
-4.287470514050868,23.300970873786408
-4.123651409685773,23.076923076923077
-3.934994515413334,22.22222222222222
-3.9825839170202673,22.641509433962263
-4.089131563372938,22.325581395348838
-3.915234048851165,22.22222222222222
-3.938421891143493,22.22222222222222
-3.773117629582803,21.71945701357466
-3.756320469681692,21.62162162162162
-3.7560284480593835,21.71945701357466
-3.746429120836908,21.91780821917808
-3.688514068118004,21.62162162162162
-3.638176631107833,21.524663677130047
-3.536078267773785,21.524663677130047
-3.587158713247479,21.524663677130047
-3.6360365696567434,21.333333333333332
-3.5814870438258106,21.333333333333332
-3.4220202334645076,20.96069868995633
-3.5542514332755752,20.96069868995633
-3.4856047512879695,20.96069868995633
-3.5181079586883257,21.145374449339208
-3.3967932965530236,20.689655172413794
-3.373642491701639,20.689655172413794
-3.3285858797845504,20.869565217391305
-3.244179939090284,20.253164556962027
-3.2836633295200754,20.253164556962027
-3.1987286466896556,20.512820512820515
-3.294760254111018,20.689655172413794
-3.221237722994864,20.77922077922078
-3.219475084770198,20.600858369098713
-3.1323779015017115,20.512820512820515
-3.2550764645414993,20.425531914893618
-3.059018203672179,20.168067226890756
-3.0123384121040413,19.672131147540984
-3.099089499018881,20.253164556962027
-3.181828943276827,19.91701244813278
-3.0917537616797452,20.253164556962027
-3.1493411299770284,20.425531914893618
-3.0252536974107733,20.0
-3.0813623447614495,20.168067226890756
-3.094283416264741,20.168067226890756
-3.0438399236871088,19.91701244813278
-2.8758357925785987,20.0
-2.94484932029819,19.91701244813278
-3.0608592462365927,20.253164556962027
-2.912034670002283,20.0836820083682
-2.934398541887221,20.0836820083682
-2.8485984539754647,20.0
-2.9771503986752754,20.0836820083682
-2.8878440502267746,19.91701244813278
-2.8398217980316285,20.0836820083682
-2.857397100730116,20.168067226890756
-2.803436208835587,20.338983050847457
-2.8295163273685944,20.338983050847457
-2.794891877039809,20.0
-2.663653256376762,20.338983050847457
-2.7662906954307855,20.0
-2.7147574699241215,20.0836820083682
-2.6320128297184047,19.753086419753085
-2.64504324268042,19.834710743801654
-2.6625675344953246,20.168067226890756
-2.625132678037592,20.0836820083682
-2.577879925230982,19.753086419753085
-2.672594972663013,20.512820512820515
-2.6593232655427745,20.0
-2.6352911932327028,20.168067226890756
-2.625406355995168,20.0
-2.6785639455383943,20.253164556962027
-2.5657579258798395,20.0836820083682
-2.4791812970699945,20.168067226890756
-2.4376595441374143,19.834710743801654
-2.5125440576597353,20.512820512820515
-2.4966112210698577,20.253164556962027
-2.6126355576911204,20.0
-2.5445576563937355,20.0836820083682
-2.533117733712313,20.338983050847457
-2.5550667366709594,20.253164556962027
-2.513302494245706,20.0
-2.3931204604274066,19.91701244813278
-2.4342773191546185,19.753086419753085
-2.413153604844394,20.0836820083682
-2.4450448255598856,19.591836734693878
-2.4699739473568827,19.91701244813278
-2.4347864299831765,19.753086419753085
-2.4023362165196995,19.51219512195122
-2.364622520202939,19.51219512195122
-2.3733884505332288,20.0
-2.4236705296806123,19.591836734693878
-2.3978493885251475,19.753086419753085
-2.3180934305219885,19.51219512195122
-2.345120577515994,19.834710743801654
-2.371831809995999,19.672131147540984
-2.401465260405453,19.834710743801654
-2.323797551011638,19.12350597609562
-2.3747639021452462,19.51219512195122
-2.306694374812659,19.51219512195122
-2.288173514152264,19.2
