ep_returns,ep_lens
-24.50150191196389,49.23076923076923
-24.422891943130104,50.0
-24.75432513374723,50.79365079365079
-23.55091243721625,47.76119402985075
-23.81160274544535,48.484848484848484
-23.278791481092544,47.76119402985075
-23.279041500888315,48.484848484848484
-22.711556660087663,47.76119402985075
-21.997451426378,46.3768115942029
-21.8121883966086,46.3768115942029
-21.77851398855937,47.05882352941177
-21.638203604061736,48.484848484848484
-20.7693859723859,45.714285714285715
-20.51173689963185,45.070422535211264
-19.6234041101936,45.070422535211264
-19.386862561798154,45.070422535211264
-19.025811463349314,45.070422535211264
-19.006584702449913,45.070422535211264
-18.858282050425423,45.714285714285715
